id,funding_round_id,funded_object_id,investor_object_id,,
42026,29840,c:157821,f:49,,
42027,29840,c:157821,f:74,,
42028,29841,c:78489,f:123,,
42029,29842,c:157825,f:5707,,
42030,29844,c:157827,f:1551,,
42031,29847,c:157849,f:809,,
42032,29848,c:13270,f:9132,,
42033,29849,c:157853,f:3173,,
42034,29850,c:4219,f:113,,
42035,29850,c:4219,f:137,,
42036,29850,c:4219,f:101,,
42037,29850,c:4219,f:649,,
42038,29850,c:4219,f:116,,
42039,29852,c:144382,f:4736,,
42040,29853,c:144382,f:4736,,
42041,29853,c:144382,f:3440,,
42042,29862,c:156399,f:2556,,
42043,29862,c:156399,f:4837,,
42044,29863,c:32095,f:7758,,
42045,29864,c:28105,f:3127,,
42046,29866,c:24939,f:998,,
42047,29868,c:40335,f:7558,,
42048,29869,c:138413,f:5629,,
42049,29870,c:157890,f:41,,
42050,29870,c:157890,f:17,,
42051,29871,c:84442,f:5633,,
42052,29871,c:84442,f:737,,
42053,29872,c:53453,f:4850,,
42054,29872,c:53453,f:9133,,
42055,29872,c:53453,f:41,,
42056,29872,c:53453,f:5515,,
42057,29872,c:53453,f:609,,
42058,29872,c:53453,f:3734,,
42059,29872,c:53453,f:6230,,
42060,29873,c:58461,f:105,,
42061,29873,c:58461,f:1977,,
42062,29874,c:157953,f:9138,,
42063,29875,c:18899,f:9139,,
42064,29875,c:18899,f:5869,,
42065,29875,c:18899,f:8675,,
42066,29875,c:18899,f:368,,
42067,29875,c:18899,f:368,,
42068,29876,c:143549,f:5928,,
42069,29877,c:48468,f:1460,,
42070,29879,c:157361,f:3806,,
42071,29879,c:157361,f:737,,
42072,29879,c:157361,f:9193,,
42073,29879,c:157361,f:9616,,
42074,29879,c:157361,f:5928,,
42075,29883,c:158045,f:9141,,
42076,29884,c:158048,f:3724,,
42077,29885,c:135515,f:6566,,
42078,29885,c:135515,f:4691,,
42079,29885,c:135515,f:9143,,
42080,29885,c:135515,f:9679,,
42081,29888,c:158040,f:9145,,
42082,29889,c:139163,f:7124,,
42083,29889,c:139163,f:3809,,
42084,29889,c:139163,f:7703,,
42085,29895,c:8902,f:105,,
42086,29895,c:8902,f:195,,
42087,29895,c:8902,f:9148,,
42088,29896,c:25844,f:192,,
42089,29896,c:25844,f:26,,
42090,29896,c:25844,f:371,,
42091,29896,c:25844,f:2163,,
42092,29899,c:67916,f:111,,
42093,29899,c:67916,f:42,,
42094,29899,c:67916,f:5633,,
42095,29900,c:152060,f:9149,,
42096,29900,c:152060,f:593,,
42097,29902,c:5488,f:9150,,
42098,29902,c:5488,f:1,,
42099,29902,c:5488,f:94,,
42100,29902,c:5488,f:316,,
42101,29902,c:5488,f:1831,,
42102,29902,c:5488,f:92,,
42103,29910,c:158254,f:9153,,
42104,29913,c:141939,f:696,,
42105,29914,c:714,f:45,,
42106,29915,c:39169,f:286,,
42107,29915,c:39169,f:243,,
42108,29918,c:5429,f:3945,,
42109,29918,c:5429,f:1279,,
42110,29918,c:5429,f:367,,
42111,29918,c:5429,f:113,,
42112,29918,c:5429,f:23,,
42113,29918,c:5429,f:227,,
42114,29918,c:5429,f:2318,,
42115,29921,c:23075,f:81,,
42116,29921,c:23075,f:2441,,
42117,29922,c:158293,f:3462,,
42118,29922,c:158293,f:5674,,
42119,29922,c:158293,f:2900,,
42120,29923,c:158294,f:832,,
42121,29923,c:158294,f:1489,,
42122,29923,c:158294,f:4050,,
42123,29924,c:158295,f:4604,,
42124,29925,c:158298,f:7051,,
42125,29926,c:158305,f:111,,
42126,29926,c:158305,f:64,,
42127,29926,c:158305,f:5633,,
42128,29926,c:158305,f:9378,,
42129,29928,c:141242,f:3576,,
42130,29929,c:158331,f:9161,,
42131,29929,c:158331,f:8965,,
42132,29930,c:158336,f:7730,,
42133,29930,c:158336,f:6788,,
42134,29934,c:27946,f:4604,,
42135,29935,c:116225,f:4,,
42136,29935,c:116225,f:1104,,
42137,29935,c:116225,f:2,,
42138,29935,c:116225,f:567,,
42139,29935,c:116225,f:1647,,
42140,29936,c:103155,f:3724,,
42141,29936,c:103155,f:904,,
42142,29936,c:103155,f:5923,,
42143,29937,c:44503,f:86,,
42144,29937,c:44503,f:4,,
42145,29937,c:44503,f:4850,,
42146,29937,c:44503,f:29,,
42147,29937,c:44503,f:1496,,
42148,29938,c:59582,f:7505,,
42149,29938,c:59582,f:7436,,
42150,29939,c:46272,f:3619,,
42151,29939,c:46272,f:5151,,
42152,29939,c:46272,f:9165,,
42153,29939,c:46272,f:2962,,
42154,29940,c:76213,f:62,,
42155,29941,c:158405,f:111,,
42156,29942,c:158407,f:5233,,
42157,29942,c:158407,f:29,,
42158,29942,c:158407,f:375,,
42159,29943,c:158412,f:316,,
42160,29943,c:158412,f:29,,
42161,29943,c:158412,f:244,,
42162,29944,c:158413,f:9166,,
42163,29945,c:53142,f:4,,
42164,29945,c:53142,f:17,,
42165,29946,c:158464,f:1873,,
42166,29947,c:64760,f:7505,,
42167,29947,c:64760,f:7827,,
42168,29947,c:64760,f:7,,
42169,29949,c:158474,f:9169,,
42170,29953,c:158489,f:9468,,
42171,29953,c:158489,f:4928,,
42172,29961,c:158514,f:13,,
42173,29961,c:158514,f:1569,,
42174,29963,c:83303,f:7799,,
42175,29964,c:64483,f:12,,
42176,29964,c:64483,f:137,,
42177,29964,c:64483,f:4850,,
42178,29964,c:64483,f:3769,,
42179,29964,c:64483,f:1647,,
42180,29965,c:82951,f:745,,
42181,29967,c:158531,f:2137,,
42182,29967,c:158531,f:88,,
42183,29967,c:158531,f:2139,,
42184,29967,c:158531,f:2194,,
42185,29967,c:158531,f:2947,,
42186,29968,c:31006,f:6,,
42187,29969,c:158533,f:1186,,
42188,29969,c:158533,f:3943,,
42189,29971,c:158535,f:2253,,
42190,29971,c:158535,f:1749,,
42191,29971,c:158535,f:8745,,
42192,29971,c:158535,f:522,,
42193,29972,c:43486,f:215,,
42194,29972,c:43486,f:2270,,
42195,29973,c:158538,f:890,,
42196,29975,c:158546,f:1973,,
42197,29975,c:158546,f:2840,,
42198,29975,c:158546,f:2647,,
42199,29975,c:158546,f:2292,,
42200,29975,c:158546,f:1901,,
42201,29976,c:158551,f:7518,,
42202,29977,c:58846,f:3127,,
42203,29977,c:58846,f:390,,
42204,29977,c:58846,f:42,,
42205,29979,c:158584,f:9172,,
42206,29980,c:37647,f:580,,
42207,29980,c:37647,f:461,,
42208,29981,c:155380,f:41,,
42209,29984,c:36790,f:8847,,
42210,29985,c:36790,f:8847,,
42211,29987,c:40398,f:286,,
42212,29987,c:40398,f:243,,
42213,29988,c:15496,f:13,,
42214,29988,c:15496,f:29,,
42215,29988,c:15496,f:3271,,
42216,29990,c:72527,f:3181,,
42217,29990,c:72527,f:7999,,
42218,29990,c:72527,f:443,,
42219,29990,c:72527,f:446,,
42220,29990,c:72527,f:6036,,
42221,29994,c:158649,f:898,,
42222,29994,c:158649,f:8492,,
42223,29994,c:158649,f:9174,,
42224,29994,c:158649,f:4050,,
42225,29994,c:158649,f:7037,,
42226,29994,c:158649,f:9175,,
42227,29995,c:617,f:510,,
42228,29995,c:617,f:94,,
42229,29995,c:617,f:248,,
42230,29996,c:69855,f:49,,
42231,30000,c:157840,f:507,,
42232,30000,c:157840,f:3127,,
42233,30000,c:157840,f:1320,,
42234,30000,c:157840,f:8258,,
42235,30003,c:6012,f:316,,
42236,30005,c:82329,f:7182,,
42237,30006,c:73093,f:2600,,
42238,30006,c:73093,f:32,,
42239,30007,c:26007,f:1678,,
42240,30009,c:60300,f:8157,,
42241,30009,c:60300,f:502,,
42242,30010,c:158743,f:9182,,
42243,30011,c:158745,f:2915,,
42244,30018,c:33858,f:8762,,
42245,30018,c:33858,f:7017,,
42246,30018,c:33858,f:581,,
42247,30018,c:33858,f:7703,,
42248,30018,c:33858,f:9183,,
42249,30018,c:33858,f:3951,,
42250,30021,c:158750,f:742,,
42251,30022,c:158751,f:742,,
42252,30023,c:158752,f:742,,
42253,30025,c:57272,f:5233,,
42254,30025,c:57272,f:1197,,
42255,30025,c:57272,f:7881,,
42256,30025,c:57272,f:10397,,
42257,30030,c:44453,f:34,,
42258,30034,c:68724,f:3809,,
42259,30036,c:75021,f:5599,,
42260,30037,c:158750,f:9186,,
42261,30037,c:158750,f:9187,,
42262,30037,c:158750,f:742,,
42263,30040,c:158808,f:367,,
42264,30044,c:158823,f:5357,,
42265,30047,c:158837,f:5928,,
42266,30048,c:143719,f:3391,,
42267,30048,c:143719,f:1374,,
42268,30048,c:143719,f:244,,
42269,30050,c:158876,f:9199,,
42270,30052,c:139416,f:9200,,
42271,30054,c:655,f:9047,,
42272,30057,c:158895,f:742,,
42273,30058,c:28085,f:742,,
42274,30059,c:102396,f:742,,
42275,30060,c:158900,f:742,,
42276,30061,c:83843,f:742,,
42277,30063,c:81039,f:2970,,
42278,30063,c:81039,f:9201,,
42279,30064,c:158905,f:1104,,
42280,30067,c:158035,f:23,,
42281,30069,c:158922,f:8624,,
42282,30069,c:158922,f:9203,,
42283,30070,c:157616,f:6036,,
42284,30070,c:157616,f:3181,,
42285,30073,c:13545,f:13,,
42286,30073,c:13545,f:1199,,
42287,30077,c:53260,f:5412,,
42288,30077,c:53260,f:18,,
42289,30077,c:53260,f:1,,
42290,30079,c:158964,f:7182,,
42291,30080,c:64021,f:4839,,
42292,30081,c:1522,f:1801,,
42293,30081,c:1522,f:134,,
42294,30081,c:1522,f:1262,,
42295,30081,c:1522,f:561,,
42296,30081,c:1522,f:4936,,
42297,30082,c:158996,f:3530,,
42298,30089,c:48183,f:507,,
42299,30089,c:48183,f:1295,,
42300,30090,c:159027,f:3,,
42301,30091,c:32733,f:571,,
42302,30091,c:32733,f:286,,
42303,30091,c:32733,f:86,,
42304,30092,c:75339,f:1169,,
42305,30092,c:75339,f:3884,,
42306,30092,c:75339,f:4347,,
42307,30095,c:159060,f:2970,,
42308,30097,c:152111,f:5233,,
42309,30097,c:152111,f:4736,,
42310,30097,c:152111,f:3809,,
42311,30099,c:45624,f:9204,,
42312,30099,c:45624,f:1,,
42313,30099,c:45624,f:316,,
42314,30099,c:45624,f:64,,
42315,30099,c:45624,f:9359,,
42316,30099,c:45624,f:3809,,
42317,30106,c:80445,f:2195,,
42318,30106,c:80445,f:42,,
42319,30106,c:80445,f:31,,
42320,30107,c:80445,f:42,,
42321,30107,c:80445,f:31,,
42322,30115,c:159170,f:7086,,
42323,30115,c:159170,f:1992,,
42324,30115,c:159170,f:2908,,
42325,30115,c:159170,f:3341,,
42326,30117,c:26016,f:2787,,
42327,30117,c:26016,f:113,,
42328,30117,c:26016,f:1898,,
42329,30117,c:26016,f:1897,,
42330,30118,c:159180,f:8894,,
42331,30119,c:77171,f:5633,,
42332,30120,c:54222,f:503,,
42333,30120,c:54222,f:26,,
42334,30120,c:54222,f:1200,,
42335,30120,c:54222,f:3836,,
42336,30120,c:54222,f:3819,,
42337,30122,c:56808,f:4550,,
42338,30122,c:56808,f:8204,,
42339,30123,c:56808,f:5636,,
42340,30123,c:56808,f:4550,,
42341,30124,c:56808,f:583,,
42342,30124,c:56808,f:9215,,
42343,30125,c:56808,f:5636,,
42344,30125,c:56808,f:4550,,
42345,30125,c:56808,f:4769,,
42346,30128,c:142313,f:7245,,
42347,30131,c:159228,f:41,,
42348,30131,c:159228,f:74,,
42349,30131,c:159228,f:3127,,
42350,30131,c:159228,f:9359,,
42351,30133,c:24029,f:368,,
42352,30133,c:24029,f:385,,
42353,30134,c:24029,f:636,,
42354,30135,c:24029,f:215,,
42355,30135,c:24029,f:636,,
42356,30136,c:24029,f:215,,
42357,30136,c:24029,f:636,,
42358,30138,c:1063,f:7766,,
42359,30138,c:1063,f:4,,
42360,30138,c:1063,f:66,,
42361,30138,c:1063,f:134,,
42362,30138,c:1063,f:1681,,
42363,30138,c:1063,f:788,,
42364,30139,c:62320,f:7405,,
42365,30139,c:62320,f:239,,
42366,30140,c:52819,f:47,,
42367,30140,c:52819,f:7784,,
42368,30140,c:52819,f:7784,,
42369,30141,c:23972,f:1008,,
42370,30141,c:23972,f:4,,
42371,30141,c:23972,f:17,,
42372,30141,c:23972,f:23,,
42373,30142,c:43818,f:7673,,
42374,30143,c:60722,f:3321,,
42375,30144,c:44618,f:7568,,
42376,30145,c:158035,f:286,,
42377,30145,c:158035,f:23,,
42378,30147,c:159248,f:3354,,
42379,30147,c:159248,f:3494,,
42380,30150,c:45485,f:32,,
42381,30155,c:159288,f:1658,,
42382,30155,c:159288,f:1391,,
42383,30156,c:37248,f:1866,,
42384,30156,c:37248,f:17,,
42385,30158,c:56808,f:8204,,
42386,30160,c:81453,f:2407,,
42387,30160,c:81453,f:952,,
42388,30160,c:81453,f:3259,,
42389,30160,c:81453,f:2019,,
42390,30160,c:81453,f:2039,,
42391,30160,c:81453,f:4121,,
42392,30162,c:155391,f:116,,
42393,30162,c:155391,f:113,,
42394,30162,c:155391,f:153,,
42395,30162,c:155391,f:3439,,
42396,30164,c:48756,f:111,,
42397,30164,c:48756,f:4356,,
42398,30164,c:48756,f:327,,
42399,30164,c:48756,f:2195,,
42400,30165,c:48756,f:105,,
42401,30165,c:48756,f:2195,,
42402,30165,c:48756,f:111,,
42403,30165,c:48756,f:4356,,
42404,30165,c:48756,f:327,,
42405,30167,c:34545,f:8753,,
42406,30168,c:68235,f:8753,,
42407,30168,c:68235,f:269,,
42408,30168,c:68235,f:1197,,
42409,30168,c:68235,f:4356,,
42410,30168,c:68235,f:8227,,
42411,30169,c:158354,f:220,,
42412,30169,c:158354,f:9707,,
42413,30171,c:67547,f:375,,
42414,30171,c:67547,f:120,,
42415,30171,c:67547,f:6950,,
42416,30171,c:67547,f:427,,
42417,30171,c:67547,f:7460,,
42418,30171,c:67547,f:7999,,
42419,30171,c:67547,f:3181,,
42420,30171,c:67547,f:7952,,
42421,30171,c:67547,f:184,,
42422,30172,c:159392,f:66,,
42423,30172,c:159392,f:6775,,
42424,30173,c:159395,f:4996,,
42425,30173,c:159395,f:271,,
42426,30176,c:4006,f:146,,
42427,30176,c:4006,f:262,,
42428,30176,c:4006,f:286,,
42429,30176,c:4006,f:196,,
42430,30178,c:73743,f:7622,,
42431,30180,c:68350,f:8227,,
42432,30180,c:68350,f:6060,,
42433,30181,c:159420,f:9223,,
42434,30184,c:29793,f:5750,,
42435,30184,c:29793,f:9225,,
42436,30184,c:29793,f:9226,,
42437,30185,c:60049,f:367,,
42438,30186,c:159437,f:4,,
42439,30186,c:159437,f:1033,,
42440,30186,c:159437,f:8734,,
42441,30187,c:56256,f:745,,
42442,30187,c:56256,f:716,,
42443,30191,c:30492,f:2643,,
42444,30192,c:46308,f:367,,
42445,30192,c:46308,f:7280,,
42446,30193,c:150849,f:7999,,
42447,30193,c:150849,f:3181,,
42448,30199,c:39706,f:3800,,
42449,30199,c:39706,f:733,,
42450,30201,c:159623,f:7838,,
42451,30202,c:159624,f:1391,,
42452,30202,c:159624,f:1300,,
42453,30205,c:63088,f:8738,,
42454,30206,c:159693,f:3186,,
42455,30207,c:159695,f:5894,,
42456,30208,c:159696,f:5894,,
42457,30209,c:159697,f:2588,,
42458,30213,c:25215,f:1522,,
42459,30214,c:159810,f:95,,
42460,30214,c:159810,f:2657,,
42461,30214,c:159810,f:177,,
42462,30216,c:26574,f:4541,,
42463,30216,c:26574,f:137,,
42464,30217,c:37902,f:510,,
42465,30217,c:37902,f:153,,
42466,30217,c:37902,f:437,,
42467,30224,c:76723,f:4917,,
42468,30224,c:76723,f:379,,
42469,30226,c:68444,f:146,,
42470,30226,c:68444,f:34,,
42471,30226,c:68444,f:245,,
42472,30226,c:68444,f:4691,,
42473,30227,c:8623,f:316,,
42474,30227,c:8623,f:17,,
42475,30227,c:8623,f:45,,
42476,30227,c:8623,f:64,,
42477,30230,c:56442,f:3466,,
42478,30230,c:56442,f:1652,,
42479,30232,c:159688,f:5928,,
42480,30233,c:82679,f:7429,,
42481,30233,c:82679,f:7500,,
42482,30234,c:36731,f:283,,
42483,30235,c:71354,f:18,,
42484,30236,c:28034,f:286,,
42485,30236,c:28034,f:944,,
42486,30236,c:28034,f:4565,,
42487,30237,c:29834,f:484,,
42488,30237,c:29834,f:23,,
42489,30237,c:29834,f:86,,
42490,30237,c:29834,f:17,,
42491,30237,c:29834,f:49,,
42492,30239,c:159895,f:1186,,
42493,30266,c:266057,f:1843,,
42494,30273,c:159964,f:670,,
42495,30275,c:51663,f:951,,
42496,30275,c:51663,f:86,,
42497,30275,c:51663,f:649,,
42498,30275,c:51663,f:3,,
42499,30277,c:51891,f:137,,
42500,30277,c:51891,f:2195,,
42501,30277,c:51891,f:951,,
42502,30277,c:51891,f:446,,
42503,30278,c:152799,f:9247,,
42504,30278,c:152799,f:9248,,
42505,30285,c:160002,f:7505,,
42506,30289,c:28482,f:137,,
42507,30289,c:28482,f:192,,
42508,30289,c:28482,f:18,,
42509,30290,c:64895,f:1231,,
42510,30292,c:27479,f:172,,
42511,30292,c:27479,f:137,,
42512,30292,c:27479,f:7075,,
42513,30293,c:115013,f:3429,,
42514,30293,c:115013,f:11045,,
42515,30293,c:115013,f:603,,
42516,30294,c:65947,f:4936,,
42517,30294,c:65947,f:550,,
42518,30294,c:65947,f:17,,
42519,30295,c:160043,f:2294,,
42520,30295,c:160043,f:1749,,
42521,30295,c:160043,f:248,,
42522,30295,c:160043,f:3579,,
42523,30296,c:75585,f:592,,
42524,30298,c:160047,f:9250,,
42525,30301,c:13245,f:542,,
42526,30301,c:13245,f:314,,
42527,30301,c:13245,f:180,,
42528,30302,c:160069,f:7781,,
42529,30303,c:160079,f:2993,,
42530,30303,c:160079,f:2994,,
42531,30304,c:32411,f:9253,,
42532,30304,c:32411,f:9254,,
42533,30304,c:32411,f:3259,,
42534,30304,c:32411,f:3770,,
42535,30314,c:160123,f:5928,,
42536,30315,c:160123,f:272,,
42537,30315,c:160123,f:5928,,
42538,30316,c:160127,f:6036,,
42539,30316,c:160127,f:3181,,
42540,30319,c:12887,f:286,,
42541,30319,c:12887,f:286,,
42542,30319,c:12887,f:7527,,
42543,30320,c:113396,f:6852,,
42544,30320,c:113396,f:9467,,
42545,30322,c:58014,f:3314,,
42546,30323,c:152397,f:3083,,
42547,30324,c:160099,f:745,,
42548,30324,c:160099,f:8753,,
42549,30326,c:25147,f:130,,
42550,30329,c:160153,f:9255,,
42551,30330,c:160165,f:12,,
42552,30330,c:160165,f:29,,
42553,30330,c:160165,f:4850,,
42554,30331,c:160173,f:5641,,
42555,30332,c:71854,f:2495,,
42556,30332,c:71854,f:1713,,
42557,30334,c:160214,f:5869,,
42558,30336,c:60448,f:5869,,
42559,30337,c:160222,f:5869,,
42560,30341,c:160223,f:9257,,
42561,30342,c:91,f:5869,,
42562,30344,c:31,f:5869,,
42563,30345,c:55056,f:5869,,
42564,30346,c:24030,f:5869,,
42565,30347,c:160225,f:5869,,
42566,30348,c:385,f:5869,,
42567,30349,c:25929,f:5869,,
42568,30350,c:160226,f:5869,,
42569,30352,c:22266,f:5869,,
42570,30353,c:7384,f:5869,,
42571,30354,c:11997,f:5869,,
42572,30356,c:160229,f:5869,,
42573,30357,c:160230,f:5869,,
42574,30358,c:160231,f:5869,,
42575,30359,c:160232,f:5869,,
42576,30360,c:160233,f:5869,,
42577,30361,c:8738,f:5869,,
42578,30362,c:160234,f:5869,,
42579,30364,c:160236,f:5869,,
42580,30365,c:160237,f:5869,,
42581,30366,c:160238,f:5869,,
42582,30367,c:26599,f:5869,,
42583,30368,c:160239,f:5869,,
42584,30369,c:160240,f:5869,,
42585,30370,c:160242,f:5869,,
42586,30371,c:160243,f:5869,,
42587,30375,c:61204,f:121,,
42588,30375,c:61204,f:173,,
42589,30375,c:61204,f:2195,,
42590,30376,c:157278,f:137,,
42591,30376,c:157278,f:195,,
42592,30376,c:157278,f:507,,
42593,30377,c:1668,f:678,,
42594,30377,c:1668,f:116,,
42595,30377,c:1668,f:761,,
42596,30385,c:35499,f:785,,
42597,30390,c:36587,f:2304,,
42598,30390,c:36587,f:9265,,
42599,30390,c:36587,f:316,,
42600,30390,c:36587,f:2142,,
42601,30390,c:36587,f:2472,,
42602,30390,c:36587,f:3614,,
42603,30390,c:36587,f:92,,
42604,30391,c:160371,f:47,,
42605,30391,c:160371,f:2377,,
42606,30391,c:160371,f:5090,,
42607,30391,c:160371,f:5931,,
42608,30392,c:20575,f:2223,,
42609,30392,c:20575,f:1499,,
42610,30398,c:160420,f:14323,,
42611,30400,c:42308,f:86,,
42612,30400,c:42308,f:123,,
42613,30400,c:42308,f:215,,
42614,30400,c:42308,f:105,,
42615,30404,c:67911,f:316,,
42616,30404,c:67911,f:269,,
42617,30404,c:67911,f:214,,
42618,30404,c:67911,f:11522,,
42619,30406,c:148616,f:4736,,
42620,30406,c:148616,f:1320,,
42621,30406,c:148616,f:316,,
42622,30406,c:148616,f:742,,
42623,30406,c:148616,f:5869,,
42624,30407,c:43483,f:1462,,
42625,30407,c:43483,f:581,,
42626,30408,c:52214,f:663,,
42627,30408,c:52214,f:1111,,
42628,30408,c:52214,f:146,,
42629,30408,c:52214,f:41,,
42630,30408,c:52214,f:2141,,
42631,30408,c:52214,f:7945,,
42632,30408,c:52214,f:191,,
42633,30409,c:160446,f:2261,,
42634,30409,c:160446,f:192,,
42635,30409,c:160446,f:1913,,
42636,30411,c:160451,f:3560,,
42637,30413,c:3093,f:9269,,
42638,30413,c:3093,f:48,,
42639,30413,c:3093,f:245,,
42640,30413,c:3093,f:262,,
42641,30413,c:3093,f:121,,
42642,30414,c:155559,f:173,,
42643,30414,c:155559,f:1569,,
42644,30414,c:155559,f:29,,
42645,30414,c:155559,f:96,,
42646,30414,c:155559,f:8973,,
42647,30414,c:155559,f:7754,,
42648,30414,c:155559,f:1,,
42649,30414,c:155559,f:3127,,
42650,30415,c:160481,f:7182,,
42651,30417,c:10161,f:8486,,
42652,30417,c:10161,f:502,,
42653,30417,c:10161,f:64,,
42654,30417,c:10161,f:9270,,
42655,30417,c:10161,f:222,,
42656,30418,c:47120,f:130,,
42657,30418,c:47120,f:6518,,
42658,30418,c:47120,f:5793,,
42659,30418,c:47120,f:3429,,
42660,30419,c:21394,f:1294,,
42661,30419,c:21394,f:648,,
42662,30419,c:21394,f:903,,
42663,30419,c:21394,f:613,,
42664,30419,c:21394,f:81,,
42665,30421,c:15013,f:1992,,
42666,30421,c:15013,f:562,,
42667,30421,c:15013,f:49,,
42668,30421,c:15013,f:788,,
42669,30423,c:52406,f:12,,
42670,30423,c:52406,f:532,,
42671,30426,c:70893,f:316,,
42672,30426,c:70893,f:4,,
42673,30426,c:70893,f:137,,
42674,30426,c:70893,f:4600,,
42675,30428,c:37635,f:4,,
42676,30428,c:37635,f:269,,
42677,30428,c:37635,f:375,,
42678,30428,c:37635,f:4691,,
42679,30430,c:150080,f:2261,,
42680,30430,c:150080,f:654,,
42681,30430,c:150080,f:2219,,
42682,30430,c:150080,f:3705,,
42683,30430,c:150080,f:583,,
42684,30430,c:150080,f:2741,,
42685,30431,c:49638,f:2101,,
42686,30431,c:49638,f:7882,,
42687,30432,c:148499,f:2761,,
42688,30432,c:148499,f:41,,
42689,30432,c:148499,f:6774,,
42690,30432,c:148499,f:2781,,
42691,30433,c:7100,f:2158,,
42692,30433,c:7100,f:2345,,
42693,30433,c:7100,f:1792,,
42694,30434,c:69285,f:192,,
42695,30434,c:69285,f:4,,
42696,30434,c:69285,f:137,,
42697,30434,c:69285,f:29,,
42698,30435,c:39338,f:316,,
42699,30435,c:39338,f:2650,,
42700,30435,c:39338,f:3968,,
42701,30435,c:39338,f:2489,,
42702,30435,c:39338,f:2947,,
42703,30437,c:66049,f:74,,
42704,30437,c:66049,f:2195,,
42705,30438,c:21863,f:3945,,
42706,30442,c:18316,f:146,,
42707,30442,c:18316,f:1085,,
42708,30442,c:18316,f:137,,
42709,30442,c:18316,f:1,,
42710,30442,c:18316,f:94,,
42711,30443,c:1954,f:47,,
42712,30443,c:1954,f:66,,
42713,30443,c:1954,f:1647,,
42714,30443,c:1954,f:5233,,
42715,30443,c:1954,f:1228,,
42716,30443,c:1954,f:9985,,
42717,30444,c:23248,f:6783,,
42718,30445,c:160604,f:8084,,
42719,30446,c:77126,f:9532,,
42720,30447,c:6088,f:890,,
42721,30448,c:768,f:24,,
42722,30448,c:768,f:26,,
42723,30448,c:768,f:719,,
42724,30448,c:768,f:1033,,
42725,30448,c:768,f:3440,,
42726,30451,c:51711,f:9273,,
42727,30452,c:69062,f:9273,,
42728,30453,c:148225,f:9273,,
42729,30454,c:160651,f:5401,,
42730,30455,c:70899,f:9275,,
42731,30457,c:9650,f:2302,,
42732,30457,c:9650,f:8947,,
42733,30457,c:9650,f:9273,,
42734,30459,c:42186,f:5793,,
42735,30460,c:17680,f:6253,,
42736,30460,c:17680,f:1287,,
42737,30460,c:17680,f:546,,
42738,30460,c:17680,f:8892,,
42739,30461,c:22316,f:66,,
42740,30461,c:22316,f:45,,
42741,30461,c:22316,f:8360,,
42742,30462,c:23080,f:381,,
42743,30462,c:23080,f:64,,
42744,30462,c:23080,f:507,,
42745,30462,c:23080,f:66,,
42746,30462,c:23080,f:367,,
42747,30462,c:23080,f:136,,
42748,30463,c:40165,f:4850,,
42749,30463,c:40165,f:29,,
42750,30463,c:40165,f:7754,,
42751,30463,c:40165,f:9069,,
42752,30464,c:39196,f:785,,
42753,30465,c:33596,f:1290,,
42754,30465,c:33596,f:7999,,
42755,30466,c:78701,f:72,,
42756,30466,c:78701,f:316,,
42757,30466,c:78701,f:1056,,
42758,30466,c:78701,f:5869,,
42759,30466,c:78701,f:2634,,
42760,30466,c:78701,f:8258,,
42761,30466,c:78701,f:11343,,
42762,30467,c:555,f:41,,
42763,30468,c:160675,f:23,,
42764,30470,c:160678,f:6297,,
42765,30470,c:160678,f:4975,,
42766,30471,c:160677,f:2574,,
42767,30472,c:49681,f:1327,,
42768,30473,c:160679,f:272,,
42769,30473,c:160679,f:620,,
42770,30473,c:160679,f:2057,,
42771,30474,c:160682,f:375,,
42772,30474,c:160682,f:1349,,
42773,30476,c:68409,f:47,,
42774,30476,c:68409,f:3127,,
42775,30476,c:68409,f:1154,,
42776,30477,c:137075,f:5707,,
42777,30477,c:137075,f:910,,
42778,30479,c:160717,f:839,,
42779,30480,c:82443,f:3440,,
42780,30481,c:44692,f:379,,
42781,30481,c:44692,f:192,,
42782,30481,c:44692,f:5793,,
42783,30481,c:44692,f:1656,,
42784,30481,c:44692,f:788,,
42785,30482,c:160734,f:2510,,
42786,30484,c:40425,f:2418,,
42787,30485,c:160744,f:6126,,
42788,30488,c:160758,f:6973,,
42789,30493,c:75152,f:2318,,
42790,30493,c:75152,f:17,,
42791,30493,c:75152,f:1080,,
42792,30493,c:75152,f:99,,
42793,30494,c:20534,f:123,,
42794,30494,c:20534,f:2195,,
42795,30494,c:20534,f:105,,
42796,30494,c:20534,f:3429,,
42797,30495,c:24284,f:2472,,
42798,30495,c:24284,f:2304,,
42799,30495,c:24284,f:3821,,
42800,30495,c:24284,f:2142,,
42801,30495,c:24284,f:1749,,
42802,30495,c:24284,f:2947,,
42803,30496,c:143543,f:135,,
42804,30496,c:143543,f:8810,,
42805,30497,c:81499,f:9276,,
42806,30498,c:81499,f:9277,,
42807,30499,c:20309,f:890,,
42808,30499,c:20309,f:4856,,
42809,30499,c:20309,f:1164,,
42810,30499,c:20309,f:8753,,
42811,30499,c:20309,f:7,,
42812,30504,c:160782,f:7439,,
42813,30504,c:160782,f:9279,,
42814,30506,c:159399,f:3181,,
42815,30506,c:159399,f:7999,,
42816,30506,c:159399,f:417,,
42817,30506,c:159399,f:4139,,
42818,30507,c:153097,f:3127,,
42819,30507,c:153097,f:316,,
42820,30507,c:153097,f:3083,,
